id,months_on_book,status,dpd,payment_amount
109456,39,Paid,0.0,149.84
107911,5,Default,39.6,45.25
107462,56,Paid,0.0,27.04
105890,57,Paid,0.0,110.39
110143,6,Paid,0.0,72.11
108523,26,Default,44.5,56.16
105693,43,Paid,0.0,49.4
106368,26,Paid,0.0,56.98
107119,15,Paid,0.0,48.07
102966,59,Paid,0.0,20.78
110671,21,Paid,0.0,59.21
113727,19,Default,30.7,71.68
108858,4,Paid,0.0,62.7
111430,13,Paid,0.0,37.6
107299,34,Paid,0.0,104.66
101049,18,Default,61.2,48.32
110969,40,Paid,0.0,41.52
109608,2,Paid,0.0,40.78
114010,14,Default,89.5,102.84
107898,18,Paid,0.0,23.49
103491,55,Paid,0.0,134.19
109234,26,Paid,0.0,46.51
109066,51,Paid,0.0,110.95
105541,9,Late,53.5,72.63
105903,57,Paid,0.0,28.12
106800,49,Paid,0.0,136.12
101758,23,Paid,0.0,26.96
101982,28,Paid,0.0,23.13
113273,17,Paid,0.0,57.78
107168,2,Late,23.8,35.6
107474,39,Paid,0.0,42.36
101982,46,Paid,0.0,79.69
110883,2,Late,4.3,232.38
109001,20,Paid,0.0,31.82
104443,17,Paid,0.0,25.74
107225,17,Paid,0.0,187.09
114632,49,Paid,0.0,99.84
114973,46,Paid,0.0,89.65
112589,7,Paid,0.0,62.08
106279,27,Paid,0.0,49.88
100653,23,Paid,0.0,178.36
101238,26,Paid,0.0,110.54
105013,14,Paid,0.0,79.64
105905,52,Paid,0.0,51.08
107957,41,Paid,0.0,43.8
108298,9,Default,141.5,69.82
106352,25,Late,28.1,102.37
103088,19,Paid,0.0,20.0
105862,58,Paid,0.0,103.37
102914,52,Paid,0.0,120.6
114684,13,Paid,0.0,72.67
111136,4,Paid,0.0,80.81
114438,57,Paid,0.0,54.68
110739,15,Paid,0.0,77.11
112611,19,Paid,0.0,63.61
107608,34,Default,159.5,106.27
111391,51,Paid,0.0,33.95
104188,28,Paid,0.0,51.72
103164,2,Paid,0.0,151.77
101278,18,Paid,0.0,128.46
108346,39,Paid,0.0,52.05
114831,24,Paid,0.0,38.2
112472,44,Paid,0.0,36.79
114461,17,Late,54.9,71.49
102951,9,Paid,0.0,126.86
107967,42,Paid,0.0,67.5
113050,1,Default,177.6,48.52
106935,13,Paid,0.0,31.89
113770,17,Paid,0.0,141.74
110033,37,Paid,0.0,35.28
102664,36,Paid,0.0,386.34
103035,1,Paid,0.0,199.64
102272,5,Paid,0.0,60.34
110623,26,Late,7.6,146.8
113576,31,Paid,0.0,57.37
105127,57,Paid,0.0,38.36
103137,21,Late,55.2,78.11
102464,14,Paid,0.0,59.85
104469,1,Paid,0.0,70.4
103338,4,Written-off,258.8,33.98
114387,26,Paid,0.0,55.02
103926,14,Paid,0.0,59.18
114390,12,Paid,0.0,47.49
102438,32,Paid,0.0,20.1
106948,54,Paid,0.0,75.75
112718,16,Default,44.3,45.87
100564,20,Paid,0.0,94.92
111865,22,Paid,0.0,98.32
102545,46,Paid,0.0,54.33
105171,34,Paid,0.0,64.31
110969,36,Paid,0.0,59.21
106634,50,Paid,0.0,47.8
113142,54,Written-off,160.9,317.73
107186,15,Default,58.5,132.91
103229,31,Paid,0.0,48.26
100033,38,Late,16.5,74.65
109859,47,Paid,0.0,70.07
101296,33,Paid,0.0,97.0
107637,13,Paid,0.0,66.78
114559,18,Paid,0.0,57.18
107952,55,Paid,0.0,133.87
103036,10,Paid,0.0,99.48
100706,10,Paid,0.0,61.24
113308,16,Paid,0.0,54.07
106331,37,Paid,0.0,63.99
113949,56,Paid,0.0,54.33
107569,38,Paid,0.0,240.72
112302,14,Paid,0.0,36.55
100328,40,Paid,0.0,70.45
110933,19,Paid,0.0,62.54
100507,48,Late,1.1,22.37
101671,9,Paid,0.0,41.58
102211,24,Late,20.3,64.69
108780,12,Paid,0.0,61.68
106890,23,Paid,0.0,72.05
110306,1,Paid,0.0,66.2
104576,34,Paid,0.0,31.7
112007,47,Late,22.2,93.85
102240,29,Paid,0.0,25.16
111605,2,Paid,0.0,94.86
112241,37,Paid,0.0,110.86
106074,44,Default,72.5,123.57
114312,3,Paid,0.0,78.04
114011,40,Default,71.2,55.36
106853,25,Late,1.1,30.19
106282,39,Paid,0.0,37.36
106504,15,Paid,0.0,69.49
105088,8,Paid,0.0,50.11
102511,41,Paid,0.0,47.9
102738,22,Paid,0.0,51.15
111884,56,Paid,0.0,29.99
112741,24,Paid,0.0,74.11
114664,10,Written-off,108.2,57.08
114262,58,Paid,0.0,44.34
112532,44,Default,117.6,36.04
114566,20,Paid,0.0,38.09
112193,11,Paid,0.0,60.96
102533,32,Paid,0.0,43.85
111970,18,Written-off,167.0,59.67
112696,5,Paid,0.0,24.41
107546,6,Paid,0.0,128.22
109321,43,Paid,0.0,26.49
112146,45,Late,20.5,73.1
100340,42,Paid,0.0,47.74
112646,20,Written-off,299.5,30.36
103598,38,Paid,0.0,51.84
113277,18,Default,166.9,36.24
104869,17,Paid,0.0,49.79
101820,50,Default,78.8,96.05
100560,33,Paid,0.0,34.2
106873,12,Written-off,126.1,75.52
112331,23,Paid,0.0,57.06
106359,5,Paid,0.0,56.37
112884,41,Paid,0.0,66.87
101545,55,Paid,0.0,125.04
107637,48,Paid,0.0,54.7
110569,52,Paid,0.0,77.29
103801,38,Written-off,340.2,47.52
102075,56,Late,17.4,50.7
109555,11,Paid,0.0,63.98
105648,59,Paid,0.0,70.04
100974,55,Paid,0.0,122.43
107497,50,Late,6.7,20.0
113778,2,Paid,0.0,40.12
105057,18,Paid,0.0,108.94
107123,48,Paid,0.0,147.32
107916,41,Late,3.0,65.85
108244,22,Paid,0.0,55.7
112032,33,Paid,0.0,42.65
102016,12,Paid,0.0,42.12
109565,40,Paid,0.0,34.63
103648,59,Paid,0.0,44.05
104928,5,Paid,0.0,22.65
113812,47,Paid,0.0,65.05
112136,59,Paid,0.0,42.84
107816,48,Paid,0.0,58.87
112263,42,Paid,0.0,86.55
112358,56,Paid,0.0,65.75
104795,29,Paid,0.0,79.65
106549,40,Late,9.5,81.38
113860,18,Paid,0.0,123.18
110771,17,Paid,0.0,51.05
110805,26,Paid,0.0,52.86
113133,40,Written-off,205.5,35.69
110431,8,Paid,0.0,51.97
114777,14,Paid,0.0,170.48
106898,35,Paid,0.0,31.81
109674,1,Paid,0.0,68.34
109117,15,Late,16.6,77.59
107280,25,Paid,0.0,39.45
105788,24,Paid,0.0,106.08
107438,48,Paid,0.0,36.81
112451,14,Paid,0.0,79.33
110579,35,Paid,0.0,72.23
106711,48,Paid,0.0,93.2
102811,51,Paid,0.0,50.49
114000,18,Default,194.2,38.67
101219,10,Paid,0.0,41.5
110138,58,Paid,0.0,56.59
114571,46,Late,4.6,32.07
100030,37,Paid,0.0,50.47
106536,19,Paid,0.0,103.59
114977,52,Paid,0.0,45.52
111370,10,Paid,0.0,34.3
108524,58,Paid,0.0,31.92
104228,4,Late,36.4,144.86
102895,58,Paid,0.0,61.53
106211,27,Paid,0.0,104.09
104376,5,Paid,0.0,78.39
102674,14,Default,162.6,70.84
107032,6,Default,102.4,234.29
103804,23,Paid,0.0,33.29
104990,10,Paid,0.0,45.38
106294,46,Paid,0.0,68.82
106521,20,Paid,0.0,41.4
114472,25,Late,17.0,78.72
114475,40,Paid,0.0,29.63
110240,14,Paid,0.0,120.04
109587,36,Paid,0.0,44.72
112986,39,Paid,0.0,41.74
100499,44,Written-off,760.5,119.11
108605,16,Paid,0.0,21.45
103844,16,Paid,0.0,62.07
105071,42,Paid,0.0,23.46
101568,34,Late,0.3,75.92
111025,11,Paid,0.0,53.37
114569,33,Paid,0.0,58.87
107590,44,Paid,0.0,43.32
104227,44,Default,163.2,147.88
109072,44,Paid,0.0,82.69
113791,32,Late,8.4,40.05
102895,5,Paid,0.0,68.94
109113,41,Late,1.4,75.77
106859,57,Late,56.0,57.32
111375,13,Late,2.4,53.08
103797,4,Paid,0.0,70.18
107618,5,Paid,0.0,45.61
108436,46,Paid,0.0,150.6
109142,47,Paid,0.0,81.18
110440,53,Paid,0.0,62.13
100405,53,Paid,0.0,31.96
109621,37,Paid,0.0,89.22
101901,50,Paid,0.0,155.21
112740,40,Late,3.6,38.33
111533,37,Paid,0.0,87.97
101597,56,Paid,0.0,100.58
105200,17,Paid,0.0,36.22
107789,24,Paid,0.0,45.7
101034,9,Paid,0.0,131.53
111839,49,Paid,0.0,48.77
100041,19,Paid,0.0,38.85
100769,13,Paid,0.0,33.44
106983,2,Default,47.4,79.77
105943,30,Paid,0.0,86.43
109183,19,Default,34.4,117.06
114101,10,Late,2.2,33.3
104037,35,Paid,0.0,93.14
113054,54,Paid,0.0,107.05
114758,20,Paid,0.0,80.91
100422,57,Default,97.5,62.69
109704,43,Paid,0.0,105.93
100639,29,Paid,0.0,110.96
113370,48,Paid,0.0,128.75
112015,43,Late,12.1,67.43
112314,8,Paid,0.0,58.38
114486,10,Paid,0.0,64.8
111574,29,Paid,0.0,47.53
107866,9,Paid,0.0,105.8
104294,4,Paid,0.0,104.73
103475,54,Paid,0.0,143.75
108075,41,Paid,0.0,23.74
111515,1,Default,58.3,74.4
110165,30,Paid,0.0,58.29
109697,9,Default,118.3,108.26
101219,18,Paid,0.0,52.66
108355,54,Paid,0.0,51.42
103100,28,Paid,0.0,33.24
100339,11,Paid,0.0,97.72
100507,3,Paid,0.0,48.86
112958,30,Paid,0.0,99.44
106055,43,Paid,0.0,42.71
103164,48,Paid,0.0,48.51
104041,47,Paid,0.0,101.59
104668,24,Paid,0.0,40.12
107582,18,Paid,0.0,55.97
106940,2,Paid,0.0,28.63
113912,21,Paid,0.0,79.2
100841,11,Paid,0.0,47.01
107182,42,Paid,0.0,68.66
111346,53,Paid,0.0,54.14
103625,48,Paid,0.0,39.19
111430,20,Written-off,185.5,47.2
112133,39,Paid,0.0,36.82
113905,3,Paid,0.0,45.26
111065,53,Paid,0.0,47.66
102401,55,Paid,0.0,238.86
104260,49,Paid,0.0,40.63
109818,49,Paid,0.0,41.23
103500,6,Paid,0.0,43.11
109811,47,Paid,0.0,28.01
110868,45,Paid,0.0,72.09
103339,30,Paid,0.0,40.49
114596,16,Paid,0.0,63.49
107781,29,Late,29.8,38.47
102485,41,Late,6.0,115.03
100505,27,Paid,0.0,66.24
114359,37,Paid,0.0,76.27
100345,46,Late,5.1,76.44
108657,11,Default,133.1,77.28
100100,40,Paid,0.0,108.42
110373,59,Paid,0.0,50.5
103055,33,Paid,0.0,118.68
101000,44,Paid,0.0,176.19
101245,46,Paid,0.0,57.06
100548,45,Paid,0.0,44.78
101450,1,Paid,0.0,44.94
111332,14,Paid,0.0,73.07
113989,23,Paid,0.0,67.3
110961,19,Paid,0.0,170.81
107126,4,Paid,0.0,119.0
101432,46,Paid,0.0,39.5
101771,49,Default,54.0,49.56
108105,57,Default,55.7,39.38
107475,4,Paid,0.0,44.58
102375,24,Paid,0.0,78.42
100003,37,Late,53.5,124.46
105151,50,Paid,0.0,239.24
100282,59,Paid,0.0,78.66
113332,12,Written-off,114.2,65.72
110231,54,Late,34.5,31.83
112553,25,Late,36.5,72.8
113394,36,Paid,0.0,48.19
104748,4,Paid,0.0,45.0
102743,24,Late,87.6,58.24
111991,59,Paid,0.0,38.33
106158,4,Paid,0.0,111.46
114278,49,Written-off,135.6,28.35
101146,5,Paid,0.0,89.16
107938,10,Default,159.5,51.2
110264,36,Paid,0.0,65.37
107121,27,Late,6.8,26.59
110414,8,Late,0.8,45.41
111848,29,Paid,0.0,45.46
114113,31,Late,31.3,70.75
114559,42,Paid,0.0,121.84
114563,2,Paid,0.0,74.49
114829,48,Paid,0.0,71.63
106840,16,Paid,0.0,57.72
104415,13,Late,4.1,64.14
111159,47,Paid,0.0,146.3
107746,25,Paid,0.0,150.22
100279,44,Paid,0.0,69.38
105520,39,Paid,0.0,162.43
113956,49,Paid,0.0,45.05
109112,24,Paid,0.0,43.34
106812,46,Late,72.2,252.25
110561,53,Late,42.6,148.47
106811,57,Written-off,422.5,52.55
107085,11,Paid,0.0,30.33
109461,59,Paid,0.0,46.17
103631,19,Paid,0.0,195.56
100158,55,Paid,0.0,37.51
110179,17,Paid,0.0,44.77
101286,39,Paid,0.0,45.69
103973,34,Default,152.7,20.0
109732,11,Paid,0.0,111.88
102230,33,Late,62.7,42.2
101046,27,Paid,0.0,31.23
114008,16,Paid,0.0,28.73
113905,54,Paid,0.0,45.32
101440,23,Paid,0.0,49.3
100747,30,Paid,0.0,32.52
102810,28,Default,63.3,49.41
109547,38,Paid,0.0,40.17
109870,40,Paid,0.0,50.27
110870,25,Paid,0.0,62.82
104188,17,Late,30.8,69.12
103317,2,Paid,0.0,112.14
109005,46,Late,25.8,62.99
106142,36,Paid,0.0,81.71
110960,57,Paid,0.0,79.95
103577,47,Paid,0.0,36.24
113489,17,Written-off,141.1,99.78
105781,44,Paid,0.0,74.0
105502,30,Paid,0.0,54.63
106553,8,Paid,0.0,97.22
113994,49,Paid,0.0,57.14
103911,27,Paid,0.0,72.89
105661,25,Default,75.7,147.59
111016,47,Paid,0.0,67.23
108459,24,Late,19.1,71.44
106780,22,Written-off,130.0,70.97
106924,7,Default,65.9,69.52
109010,46,Paid,0.0,92.91
100385,42,Paid,0.0,40.85
102311,23,Late,4.8,131.38
102943,43,Paid,0.0,29.86
108257,2,Paid,0.0,28.81
102901,32,Paid,0.0,96.98
104368,22,Paid,0.0,75.62
107069,44,Paid,0.0,45.13
104861,50,Paid,0.0,125.92
102588,5,Paid,0.0,67.42
109467,30,Paid,0.0,54.27
106234,15,Paid,0.0,110.56
111012,28,Paid,0.0,145.06
110610,31,Paid,0.0,47.0
105578,52,Paid,0.0,46.64
111592,13,Paid,0.0,110.84
101343,19,Paid,0.0,33.23
101325,39,Late,47.6,42.44
113900,7,Written-off,132.1,147.5
107503,21,Default,97.8,75.32
106849,24,Default,32.8,67.27
100855,59,Paid,0.0,97.36
108545,59,Paid,0.0,60.27
113453,27,Paid,0.0,113.05
111008,35,Paid,0.0,70.7
100851,39,Paid,0.0,42.48
102830,35,Paid,0.0,69.17
113650,12,Paid,0.0,46.35
102299,15,Paid,0.0,50.33
110722,44,Paid,0.0,79.43
106817,49,Default,91.7,84.72
114945,59,Paid,0.0,74.93
112436,38,Paid,0.0,138.92
108170,28,Paid,0.0,101.91
112962,21,Paid,0.0,179.55
107453,24,Paid,0.0,92.4
111108,55,Paid,0.0,33.34
112037,1,Default,204.3,76.1
111489,5,Paid,0.0,41.09
113362,1,Paid,0.0,38.76
113886,43,Paid,0.0,65.4
100913,27,Paid,0.0,169.85
112845,5,Paid,0.0,55.09
110860,7,Paid,0.0,50.37
107765,7,Paid,0.0,61.0
108217,31,Paid,0.0,339.67
112744,33,Paid,0.0,39.04
106324,17,Paid,0.0,74.67
103214,21,Paid,0.0,82.19
111953,8,Paid,0.0,74.76
109742,24,Paid,0.0,100.23
100637,2,Written-off,184.2,72.96
106789,48,Paid,0.0,71.11
106919,33,Late,3.3,148.03
109786,11,Paid,0.0,49.11
101761,59,Paid,0.0,60.22
109019,53,Paid,0.0,38.61
100081,47,Paid,0.0,33.26
112196,59,Paid,0.0,71.07
108223,50,Late,36.0,33.16
110518,2,Paid,0.0,26.8
103632,57,Paid,0.0,32.86
107107,32,Paid,0.0,83.45
102999,51,Late,22.0,38.08
101141,36,Paid,0.0,58.27
103238,53,Paid,0.0,47.1
108095,38,Late,18.6,75.43
105608,23,Paid,0.0,130.12
106164,57,Paid,0.0,101.69
102119,59,Paid,0.0,108.24
109457,44,Paid,0.0,37.04
109009,26,Paid,0.0,63.58
107877,2,Paid,0.0,83.0
109796,14,Late,19.5,81.17
109519,20,Late,53.2,90.01
106716,38,Paid,0.0,65.94
105319,55,Paid,0.0,46.15
107621,23,Paid,0.0,37.05
112198,17,Paid,0.0,48.26
109347,32,Paid,0.0,68.07
104148,21,Paid,0.0,105.24
103855,28,Paid,0.0,35.44
111571,35,Written-off,234.1,51.96
101430,47,Paid,0.0,64.16
101205,51,Paid,0.0,79.86
105485,32,Paid,0.0,110.37
109439,51,Default,212.1,45.66
111476,42,Paid,0.0,36.24
106700,10,Paid,0.0,58.97
112056,44,Paid,0.0,79.34
101913,30,Paid,0.0,30.71
112428,46,Paid,0.0,62.96
106562,19,Paid,0.0,32.38
107139,34,Paid,0.0,56.87
105199,55,Paid,0.0,67.53
100567,11,Paid,0.0,49.93
111821,26,Late,54.4,59.15
102670,8,Paid,0.0,103.82
104350,30,Paid,0.0,110.68
100176,28,Paid,0.0,28.82
112704,33,Paid,0.0,56.46
102869,10,Paid,0.0,44.51
111848,10,Paid,0.0,56.93
102838,3,Paid,0.0,20.0
108301,1,Paid,0.0,70.41
101457,42,Late,30.3,64.11
106992,14,Late,20.9,59.07
100125,46,Paid,0.0,68.69
112497,6,Paid,0.0,103.72
109629,43,Late,4.3,53.66
105456,17,Paid,0.0,41.06
106445,2,Late,1.3,37.29
113641,38,Paid,0.0,135.49
114246,45,Late,10.2,58.75
100477,2,Paid,0.0,45.94
101556,41,Paid,0.0,43.87
114696,55,Late,2.8,46.12
111176,13,Paid,0.0,52.8
101620,22,Default,114.9,71.46
103660,22,Paid,0.0,73.67
113886,55,Late,2.0,184.3
112845,25,Paid,0.0,50.72
108454,4,Paid,0.0,66.12
114176,13,Paid,0.0,38.51
100334,49,Paid,0.0,34.1
103574,42,Paid,0.0,35.24
113611,45,Paid,0.0,151.39
104891,1,Late,7.1,54.57
103968,15,Paid,0.0,54.35
108667,30,Default,124.2,35.6
103665,33,Paid,0.0,39.32
101017,54,Written-off,181.6,66.9
104654,29,Paid,0.0,21.84
111340,24,Late,12.1,73.1
110891,1,Default,51.0,66.92
103822,14,Paid,0.0,102.9
107032,22,Written-off,90.4,70.85
111139,35,Paid,0.0,56.46
100759,15,Paid,0.0,56.9
114861,8,Default,69.6,72.66
106805,32,Paid,0.0,54.67
101801,28,Paid,0.0,86.22
105804,37,Default,257.5,59.67
107895,47,Paid,0.0,27.17
108340,42,Paid,0.0,101.79
102784,38,Default,156.0,109.36
101250,45,Late,7.9,49.13
104998,2,Paid,0.0,65.06
112263,31,Paid,0.0,22.4
110333,45,Paid,0.0,52.45
102588,1,Paid,0.0,77.18
112299,9,Paid,0.0,60.83
105442,39,Late,12.2,51.1
111282,13,Late,3.4,60.44
110755,41,Default,128.7,32.63
104654,39,Default,146.4,47.28
106957,36,Paid,0.0,56.67
113221,5,Paid,0.0,180.29
113007,28,Default,148.4,76.64
104635,2,Paid,0.0,44.68
103069,16,Paid,0.0,40.25
105690,49,Late,39.6,55.28
100999,4,Paid,0.0,37.45
109777,42,Paid,0.0,110.67
112974,41,Paid,0.0,112.51
101218,14,Paid,0.0,72.85
109006,8,Paid,0.0,93.71
113343,12,Late,11.3,103.37
106952,50,Paid,0.0,208.48
112101,14,Paid,0.0,87.09
102988,47,Late,15.1,20.0
107266,56,Paid,0.0,26.43
105951,54,Paid,0.0,46.47
112697,4,Paid,0.0,58.93
114542,5,Paid,0.0,41.32
113920,53,Paid,0.0,90.23
102327,21,Paid,0.0,47.78
101211,52,Paid,0.0,52.03
106818,43,Late,0.3,65.65
109692,15,Paid,0.0,86.46
114468,21,Paid,0.0,186.53
108585,44,Paid,0.0,65.44
106646,10,Paid,0.0,78.02
114967,30,Paid,0.0,53.25
106731,26,Paid,0.0,93.37
105046,20,Default,37.8,53.47
110071,30,Default,153.3,63.36
101731,36,Paid,0.0,46.0
105793,34,Paid,0.0,35.75
113538,51,Late,3.3,43.37
111610,19,Default,43.8,54.31
107596,35,Paid,0.0,53.58
101330,36,Paid,0.0,20.0
107831,18,Paid,0.0,51.01
107172,57,Paid,0.0,36.95
109167,57,Paid,0.0,62.98
108155,36,Paid,0.0,44.62
111818,26,Paid,0.0,49.53
104394,21,Paid,0.0,63.68
106616,52,Paid,0.0,45.17
100735,54,Paid,0.0,113.03
101461,23,Paid,0.0,77.14
109117,38,Paid,0.0,122.16
105324,44,Late,29.3,70.6
103758,59,Paid,0.0,62.73
105324,43,Paid,0.0,119.69
103427,45,Paid,0.0,37.08
100548,27,Default,91.3,63.33
101141,8,Paid,0.0,66.41
111638,6,Paid,0.0,44.02
104014,58,Late,19.7,62.29
109965,30,Paid,0.0,40.89
112871,20,Late,29.5,71.26
112398,26,Paid,0.0,62.82
105493,20,Default,41.5,29.72
101336,46,Late,1.2,180.54
101841,40,Late,8.9,48.55
112030,42,Default,138.8,58.22
107954,28,Written-off,128.6,137.63
103519,18,Paid,0.0,27.35
112228,7,Late,26.9,56.32
114210,5,Paid,0.0,65.51
113530,42,Paid,0.0,43.47
107446,37,Paid,0.0,83.59
114995,25,Paid,0.0,80.81
104882,44,Default,120.6,64.88
112680,43,Late,13.6,104.9
104936,21,Paid,0.0,43.57
108387,49,Paid,0.0,108.99
113847,2,Paid,0.0,71.27
103475,31,Written-off,365.9,72.39
100120,49,Paid,0.0,54.52
113794,54,Paid,0.0,49.25
103605,34,Paid,0.0,24.72
113703,38,Paid,0.0,38.99
101373,26,Late,42.5,49.91
110373,44,Paid,0.0,59.98
113681,9,Late,0.1,48.63
114331,25,Paid,0.0,89.39
100733,31,Paid,0.0,80.39
101750,5,Paid,0.0,97.35
106053,15,Paid,0.0,69.81
104346,3,Paid,0.0,51.45
102623,2,Late,18.0,125.8
114456,38,Late,44.0,70.78
114563,37,Paid,0.0,43.9
109226,5,Late,25.9,27.02
114681,20,Paid,0.0,49.4
101081,2,Paid,0.0,128.89
102133,5,Late,10.4,41.16
102739,57,Paid,0.0,59.81
101857,48,Paid,0.0,90.45
108667,35,Default,120.2,78.06
105547,37,Paid,0.0,151.85
102236,19,Paid,0.0,194.28
102350,11,Paid,0.0,54.31
107260,15,Paid,0.0,112.49
103846,23,Written-off,108.4,75.28
110860,56,Late,4.9,58.56
101829,39,Paid,0.0,52.6
112472,10,Paid,0.0,49.26
101890,20,Paid,0.0,51.67
114241,9,Paid,0.0,46.61
110181,56,Paid,0.0,40.89
104623,54,Paid,0.0,313.58
112948,49,Late,19.1,82.45
113100,53,Late,35.4,243.02
113066,47,Paid,0.0,34.79
104420,15,Paid,0.0,55.23
112727,58,Paid,0.0,53.08
107730,53,Late,49.6,42.21
106005,45,Paid,0.0,58.18
106368,31,Paid,0.0,52.45
103672,14,Default,40.1,225.54
107751,39,Late,16.8,86.0
112875,3,Paid,0.0,272.31
100434,18,Paid,0.0,38.37
103516,2,Paid,0.0,97.64
112060,8,Late,12.1,65.88
102190,11,Late,2.5,27.3
108361,32,Late,7.8,60.74
114066,45,Paid,0.0,71.75
108560,37,Default,33.9,90.14
111444,49,Paid,0.0,64.16
111849,6,Paid,0.0,50.38
108118,51,Paid,0.0,30.74
111419,2,Late,32.3,56.01
100599,13,Paid,0.0,243.84
108465,47,Paid,0.0,40.95
107800,24,Late,32.2,58.6
114065,33,Paid,0.0,120.34
105375,54,Paid,0.0,28.37
105237,6,Paid,0.0,33.58
101377,42,Default,92.7,130.47
108018,13,Late,5.2,52.04
111647,51,Paid,0.0,53.01
113318,56,Paid,0.0,32.37
106669,36,Late,5.4,68.64
111491,46,Paid,0.0,35.06
114106,49,Paid,0.0,57.08
103052,15,Paid,0.0,64.42
101901,20,Paid,0.0,123.15
112972,28,Paid,0.0,69.42
110317,56,Paid,0.0,32.42
110598,12,Paid,0.0,24.58
100473,4,Paid,0.0,69.74
114515,2,Paid,0.0,54.61
101041,25,Paid,0.0,67.58
106651,27,Paid,0.0,51.13
108688,31,Paid,0.0,143.79
109037,37,Paid,0.0,53.78
100370,54,Paid,0.0,299.66
103402,9,Paid,0.0,51.79
105397,10,Late,11.5,125.2
112227,32,Paid,0.0,64.75
101252,44,Paid,0.0,45.59
106615,46,Paid,0.0,71.85
103768,49,Paid,0.0,39.79
103270,33,Default,87.8,85.5
113783,49,Late,1.5,57.18
112778,5,Paid,0.0,91.31
110989,47,Paid,0.0,264.34
107463,34,Paid,0.0,99.14
112516,19,Paid,0.0,57.14
107208,51,Paid,0.0,68.77
113708,2,Paid,0.0,46.87
112108,58,Paid,0.0,37.06
100104,49,Paid,0.0,41.16
113277,56,Paid,0.0,28.89
105634,45,Paid,0.0,20.0
112472,38,Paid,0.0,76.31
112220,2,Paid,0.0,40.75
109406,58,Paid,0.0,73.05
114255,17,Paid,0.0,115.67
111294,11,Late,28.1,105.14
104279,32,Late,1.1,107.76
106416,54,Paid,0.0,63.28
100260,18,Paid,0.0,55.87
101351,58,Late,1.2,66.34
100027,44,Paid,0.0,37.55
101176,16,Paid,0.0,33.59
107427,1,Late,16.0,86.36
112302,22,Paid,0.0,40.7
108452,26,Paid,0.0,105.53
105963,9,Paid,0.0,124.96
105436,24,Late,17.3,71.46
114703,28,Paid,0.0,23.94
106975,25,Default,134.7,113.3
110242,4,Paid,0.0,42.09
113031,49,Paid,0.0,73.36
100675,32,Paid,0.0,103.96
106909,40,Late,6.7,103.54
105977,42,Paid,0.0,62.75
104158,51,Paid,0.0,62.4
110569,34,Written-off,265.7,58.56
100253,5,Paid,0.0,84.34
105029,15,Default,53.7,88.72
111487,2,Paid,0.0,135.13
111901,43,Default,48.8,97.4
108229,48,Paid,0.0,56.2
113413,18,Paid,0.0,132.22
106855,43,Paid,0.0,52.83
106515,50,Paid,0.0,91.59
105929,16,Paid,0.0,90.65
102429,9,Paid,0.0,48.94
114424,38,Paid,0.0,30.47
102970,19,Paid,0.0,85.76
106130,18,Late,11.9,96.63
105901,29,Paid,0.0,225.84
108065,14,Paid,0.0,39.68
104218,32,Paid,0.0,28.93
101717,8,Paid,0.0,30.17
112258,10,Paid,0.0,53.08
107944,38,Late,7.0,62.29
114101,16,Paid,0.0,30.53
111555,8,Paid,0.0,170.29
100155,28,Paid,0.0,188.92
108425,27,Late,44.7,81.47
102126,59,Paid,0.0,44.42
105501,5,Paid,0.0,58.76
103522,38,Paid,0.0,62.47
101742,21,Late,6.2,53.92
110382,25,Paid,0.0,33.78
114081,55,Paid,0.0,42.18
109227,32,Paid,0.0,61.73
108104,20,Paid,0.0,51.2
101321,43,Paid,0.0,81.35
104484,57,Paid,0.0,40.1
101420,22,Paid,0.0,37.6
110052,7,Paid,0.0,48.1
109312,51,Paid,0.0,107.7
110425,14,Paid,0.0,68.57
114647,55,Paid,0.0,58.02
109233,11,Late,12.5,67.56
111288,17,Paid,0.0,37.0
101798,43,Paid,0.0,197.55
105777,49,Paid,0.0,37.36
105903,11,Paid,0.0,57.63
111585,45,Paid,0.0,88.62
100473,17,Late,42.6,78.96
106067,36,Paid,0.0,56.98
102623,41,Late,1.5,79.89
107272,7,Paid,0.0,360.11
113794,5,Paid,0.0,67.02
111104,7,Paid,0.0,51.87
102087,1,Paid,0.0,55.04
105164,10,Paid,0.0,64.87
112400,42,Paid,0.0,76.84
102004,2,Late,16.6,45.41
103758,46,Paid,0.0,28.58
103816,56,Written-off,257.3,31.99
101170,53,Paid,0.0,66.74
113634,19,Late,3.9,146.96
113555,1,Paid,0.0,51.14
114436,25,Paid,0.0,25.58
114307,11,Written-off,191.8,36.38
104264,17,Paid,0.0,35.91
114197,27,Paid,0.0,121.93
104376,45,Paid,0.0,43.2
114910,59,Default,57.4,96.08
100116,55,Paid,0.0,179.16
105447,58,Paid,0.0,35.08
109093,39,Paid,0.0,67.77
110511,40,Late,42.8,29.94
113909,21,Paid,0.0,90.49
102497,31,Paid,0.0,189.12
107872,24,Late,31.6,61.82
101040,25,Paid,0.0,43.41
101384,33,Paid,0.0,91.43
109008,14,Paid,0.0,42.24
108961,52,Late,24.0,54.04
103172,58,Late,10.7,81.34
102575,55,Paid,0.0,161.45
111995,50,Paid,0.0,37.53
103806,24,Paid,0.0,37.32
112045,42,Late,12.3,72.16
106411,50,Paid,0.0,56.95
100349,53,Late,49.8,45.08
