id,bureau_score,num_of_accounts,num_of_open_accounts,total_debt,delinquent_accounts
106002,519.0,2,0,56574.46,2
105672,717.0,4,3,198.13,0
108708,741.0,5,1,0.0,0
102476,596.0,3,1,21503.22,2
107036,481.0,2,2,28852.94,0
103052,631.0,5,1,45026.64,0
108723,590.0,2,1,33609.14,0
102484,476.0,3,1,26724.5,0
112656,494.0,5,4,36402.95,2
105771,546.0,5,1,13075.71,1
101384,680.0,5,2,0.0,0
112930,491.0,1,0,14670.36,0
114227,363.0,0,0,60898.9,0
104121,625.0,2,1,105563.13,0
109010,561.0,3,1,39814.18,0
114417,562.0,6,3,16809.78,1
106687,817.0,14,9,0.0,0
108522,718.0,5,3,10240.79,0
101444,442.0,3,2,11516.18,2
113853,453.0,1,1,28647.9,1
108587,521.0,4,1,20523.2,0
109777,570.0,3,1,4046.48,1
114905,591.0,6,4,8532.14,0
113426,554.0,3,3,32278.46,1
100278,701.0,11,5,9210.12,0
107998,592.0,5,4,92112.77,0
106021,496.0,2,1,17970.97,1
101461,505.0,2,1,16517.34,1
112627,599.0,4,1,13342.62,0
102804,743.0,5,0,15404.11,0
103599,557.0,2,2,56120.05,1
105639,678.0,3,2,13541.14,0
110396,586.0,3,1,13859.45,0
100848,704.0,7,5,11971.97,0
105348,613.0,4,1,26992.97,0
114001,597.0,3,0,23175.43,1
100962,451.0,3,3,27844.68,1
104165,615.0,4,1,28073.91,0
105805,589.0,7,5,16405.18,0
100948,589.0,7,3,6899.7,0
108551,680.0,6,1,36516.23,0
110804,535.0,1,1,29613.42,0
108434,551.0,3,2,27721.93,0
114940,600.0,4,3,52412.45,1
111399,,0,0,15374.03,0
110018,567.0,3,2,26548.65,1
105289,597.0,5,4,50969.08,0
106161,643.0,6,1,25454.61,0
109668,574.0,3,0,10935.35,1
104279,542.0,5,1,6838.79,0
103010,619.0,4,2,42810.94,0
106066,578.0,1,1,15537.89,0
113473,456.0,2,1,8947.9,1
110530,603.0,5,1,15890.4,0
111834,486.0,3,1,13471.58,2
113533,633.0,3,2,21525.28,1
101875,545.0,1,0,20901.14,0
111075,570.0,5,3,52924.93,0
104780,540.0,2,1,17309.09,0
113440,658.0,3,2,11688.96,0
113987,597.0,2,1,39702.1,0
109830,722.0,10,4,31097.41,0
111912,558.0,3,2,16444.34,1
105955,643.0,5,2,30957.8,0
107968,509.0,2,0,28108.67,2
108836,,0,0,11900.46,0
101600,584.0,2,1,7060.72,1
110117,525.0,1,1,34418.79,1
109506,614.0,2,1,11743.37,0
112911,648.0,8,4,9798.12,0
110449,571.0,5,4,46422.48,1
100230,545.0,2,1,18635.68,0
105886,,0,0,32617.42,0
110549,663.0,6,0,15928.94,0
106791,596.0,3,1,30140.3,1
108180,509.0,4,4,88909.99,0
107407,747.0,9,5,26644.64,0
105391,553.0,2,1,24979.99,0
113492,727.0,4,2,47690.14,0
105496,534.0,3,1,21907.33,1
111280,608.0,2,2,9113.13,0
105171,559.0,5,2,22547.07,0
100378,491.0,1,1,37474.37,1
112482,671.0,1,0,27138.49,0
104940,791.0,12,2,28734.54,0
112595,664.0,7,5,34646.83,0
113534,595.0,5,4,22883.35,1
103218,663.0,6,1,17629.37,0
100510,630.0,4,1,21010.87,1
101983,462.0,2,2,42313.34,0
104350,725.0,4,3,0.0,0
103087,625.0,4,2,26616.33,0
109078,608.0,4,3,6602.0,2
103177,560.0,2,0,23705.29,1
109232,586.0,2,0,17469.02,2
109467,660.0,3,2,7014.52,0
109935,630.0,5,1,38689.59,0
106678,560.0,5,5,83749.57,0
112886,734.0,7,4,3899.99,0
114670,769.0,6,1,20825.4,0
103792,535.0,2,2,11922.53,1
112134,520.0,2,1,13324.43,0
113069,668.0,3,2,432.3,0
106876,721.0,6,1,15654.57,0
111751,721.0,4,1,10920.69,0
100568,,0,0,21422.07,0
104064,434.0,4,2,6785.52,2
111813,647.0,2,0,8879.85,0
106026,598.0,4,1,38327.96,2
110210,637.0,4,3,24098.22,0
106470,638.0,5,3,1777.42,0
106199,556.0,1,1,22697.38,1
107755,591.0,3,0,7078.88,0
109694,587.0,4,3,56784.54,0
109882,679.0,2,1,55749.71,0
112061,507.0,2,1,42629.77,0
111265,648.0,8,7,47267.99,0
114783,595.0,8,7,15954.32,0
111098,579.0,4,1,10634.21,0
112127,605.0,5,1,3656.04,0
111402,556.0,3,2,17456.82,1
113002,612.0,7,4,24944.95,0
108485,446.0,1,0,16442.99,0
100277,545.0,1,0,42641.08,0
114100,787.0,4,2,6736.0,0
114641,820.0,12,3,1210.1,0
103961,699.0,6,4,14408.37,0
101743,695.0,12,7,20435.93,0
102382,612.0,2,1,16394.26,1
105862,599.0,7,2,40005.99,0
111064,623.0,2,0,7387.94,0
110342,671.0,6,1,7123.88,0
112846,526.0,3,1,20839.02,0
114927,716.0,4,3,17753.6,0
100865,602.0,2,1,57994.69,0
101171,685.0,5,4,4148.37,0
108837,654.0,5,2,36581.33,1
107665,583.0,4,3,12142.95,0
104679,556.0,3,1,25745.55,0
109896,573.0,7,6,7093.67,0
112156,636.0,8,7,9880.29,0
100374,706.0,7,2,3700.04,0
107040,389.0,1,1,46541.1,0
103685,605.0,3,1,47800.82,1
105253,589.0,2,1,22350.79,1
100371,627.0,1,1,14744.93,0
102354,589.0,4,2,47124.62,0
107200,524.0,9,5,35626.94,0
106558,602.0,9,8,26848.55,0
114977,581.0,4,2,67444.41,0
110786,701.0,4,1,5538.16,0
109837,544.0,3,2,16218.26,0
100984,577.0,4,1,50806.73,0
106457,539.0,3,1,16742.22,2
112783,773.0,5,1,0.0,0
111737,626.0,7,1,27863.15,0
103191,497.0,2,1,7899.03,2
101568,,0,0,0.0,0
109024,624.0,3,2,22514.39,0
109095,490.0,4,1,73275.1,0
114138,651.0,6,1,14810.37,0
110661,486.0,1,1,42168.73,0
100423,589.0,4,2,35908.4,0
113375,585.0,3,2,47344.88,1
105864,488.0,0,0,75013.02,0
104876,663.0,4,1,42804.2,0
109887,586.0,3,2,40362.69,0
106603,595.0,1,0,8193.47,0
100813,644.0,1,1,12066.31,0
103439,601.0,4,3,2601.34,0
106048,320.0,0,0,99775.7,0
101946,400.0,2,1,33809.42,1
108171,637.0,7,2,10082.38,0
110067,400.0,1,0,35518.15,0
105720,640.0,4,3,17553.36,0
112986,628.0,6,3,11232.61,0
108524,520.0,1,0,34918.91,0
112486,578.0,2,1,14181.92,0
113985,602.0,5,4,16697.1,0
113702,624.0,6,3,12777.0,0
101017,603.0,4,2,48986.74,0
102385,536.0,1,1,40846.56,1
108544,,0,0,34906.08,0
104028,300.0,1,1,6505.43,1
114667,688.0,4,1,17472.5,0
102233,702.0,6,1,1093.07,0
101690,598.0,1,1,5550.51,0
111881,505.0,2,1,59193.06,0
105317,637.0,8,6,17897.21,0
109621,690.0,3,1,6242.94,0
111651,668.0,3,1,4114.25,0
114574,544.0,4,2,8724.77,0
108516,623.0,4,1,2748.72,1
111803,556.0,6,2,33185.62,0
112565,659.0,3,0,8219.03,0
103190,591.0,4,2,12002.13,0
101505,655.0,3,1,15599.34,1
111044,578.0,4,1,60723.33,1
114827,714.0,13,3,10962.04,0
106165,472.0,1,1,43464.83,1
106454,628.0,3,2,7427.24,0
112887,747.0,1,1,0.0,0
105942,524.0,1,1,11484.14,1
106349,529.0,5,2,13629.41,0
114615,564.0,4,4,21568.8,0
101248,612.0,4,2,10403.35,0
109494,607.0,2,2,18261.43,0
100992,722.0,3,1,27113.32,0
109693,517.0,4,2,17237.02,1
110187,524.0,4,4,8146.68,1
101266,623.0,10,2,63178.42,0
107424,565.0,4,1,4188.81,0
102954,703.0,6,1,9199.47,0
109989,521.0,5,3,10213.1,1
101361,572.0,0,0,29559.13,0
107438,517.0,1,0,23064.96,0
104804,563.0,4,3,10046.1,1
107877,582.0,3,1,31248.4,0
105856,674.0,6,4,3645.3,0
112406,577.0,4,1,27625.32,0
110979,650.0,4,2,64354.36,0
113405,535.0,4,2,39950.69,1
107382,503.0,2,2,22713.99,2
104151,755.0,6,1,4957.69,0
103815,514.0,4,3,39824.31,1
100555,638.0,6,3,21597.09,0
100177,670.0,7,2,11517.15,0
108014,616.0,2,1,26163.5,0
114532,748.0,14,2,9703.88,0
105188,722.0,4,1,10376.48,0
110084,611.0,3,2,7178.17,1
100238,629.0,4,1,40253.2,0
102967,581.0,3,2,37296.81,1
101663,495.0,4,4,30463.11,0
104951,593.0,3,1,8450.55,0
108380,564.0,3,2,13722.15,0
108745,537.0,2,1,63648.59,2
102548,606.0,5,2,25428.74,0
114958,757.0,7,5,18700.09,0
101241,635.0,8,2,9585.3,0
114643,564.0,3,2,30297.86,1
113633,633.0,1,1,38695.76,0
107714,706.0,8,4,11873.83,0
101956,780.0,10,2,16830.79,0
110467,701.0,4,2,11900.27,0
114139,563.0,5,4,28226.84,0
110965,574.0,1,0,35572.07,0
107100,663.0,8,2,30055.45,0
111386,682.0,4,0,22156.97,0
105057,644.0,3,2,31929.33,0
100202,698.0,2,1,44844.61,0
112454,593.0,8,7,27657.26,0
113239,490.0,3,2,30271.75,0
105600,579.0,7,2,18126.41,1
106370,743.0,11,4,7338.73,0
108463,481.0,2,1,25060.43,2
104276,613.0,7,3,20214.59,0
105400,720.0,4,2,5531.74,0
101807,602.0,3,2,26173.38,0
102945,713.0,3,2,10992.86,0
108199,669.0,4,1,8901.75,0
103962,511.0,5,4,85776.82,1
105549,616.0,2,0,20066.38,0
104005,594.0,2,1,44616.49,1
103953,729.0,4,3,3815.56,1
114971,539.0,5,4,16533.84,1
106569,534.0,1,1,29370.38,0
104152,665.0,6,4,20479.34,1
113776,597.0,5,3,364.8,0
102776,472.0,4,3,63685.11,2
108142,600.0,1,0,39215.92,0
112641,488.0,2,1,30755.65,0
106491,621.0,4,1,24343.46,1
100188,538.0,2,0,34812.25,0
107497,498.0,2,1,17377.62,1
100770,532.0,4,2,18588.17,0
106018,618.0,5,1,29377.54,0
111142,521.0,4,4,9547.32,1
108800,394.0,0,0,32584.65,0
109784,632.0,5,2,37335.68,0
112861,633.0,7,0,9291.28,0
109395,696.0,6,1,29236.4,0
104623,733.0,11,6,35738.25,0
105086,621.0,0,0,29401.93,0
108595,495.0,3,2,15994.06,2
114933,600.0,3,1,17516.74,0
113471,631.0,6,1,19534.37,0
114059,646.0,4,2,44732.69,0
114951,803.0,6,3,6261.4,0
103315,696.0,6,4,20484.31,0
102465,575.0,3,2,39157.47,1
110435,622.0,1,0,26179.58,1
110167,448.0,0,0,4299.9,0
105602,568.0,4,3,10130.47,0
103114,611.0,4,2,28470.94,0
106720,,0,0,32498.35,0
110768,677.0,12,7,5458.29,0
112693,,0,0,23474.42,0
110896,671.0,3,1,6130.89,0
113791,576.0,1,0,42956.61,1
106347,467.0,3,2,19611.85,0
107575,581.0,2,1,14792.51,2
110028,513.0,2,1,16899.57,0
110711,431.0,4,1,16566.05,0
103583,561.0,6,5,40928.21,0
104004,591.0,5,2,8607.64,1
104066,752.0,8,3,9144.8,0
114401,650.0,6,3,13168.71,0
105884,635.0,3,1,5258.82,0
109674,674.0,6,4,7083.54,0
104774,780.0,8,3,0.0,0
110950,604.0,3,2,27911.95,1
106935,713.0,7,3,31521.33,0
103230,450.0,4,4,14537.82,0
104117,549.0,1,1,20710.74,0
108271,566.0,4,2,8588.44,1
102704,533.0,3,1,35422.22,0
102055,589.0,4,3,18607.83,1
100379,590.0,3,1,36284.92,0
109932,579.0,5,2,20888.45,0
102088,599.0,5,3,12925.7,1
104994,785.0,7,3,2468.74,0
102919,662.0,2,1,22366.27,0
109549,558.0,4,3,22030.95,0
108483,719.0,5,3,19023.41,0
114617,547.0,5,4,74912.72,0
114023,788.0,11,4,17302.03,1
112536,570.0,9,4,25203.53,1
103619,479.0,2,1,5077.11,1
109041,561.0,3,1,38379.77,0
107754,645.0,6,4,27106.17,0
111540,454.0,0,0,21578.43,0
106483,564.0,3,3,12947.43,1
114642,637.0,6,4,1373.24,0
100795,760.0,5,2,0.0,0
102910,676.0,7,2,4080.87,0
109930,414.0,1,0,59173.21,1
105244,759.0,8,1,4866.13,0
100221,,0,0,67082.36,0
101075,664.0,9,3,10337.92,0
104507,625.0,8,3,14859.45,0
113334,671.0,4,3,7487.9,0
102091,639.0,2,1,19481.44,0
106610,659.0,1,1,0.0,0
108952,744.0,7,4,6591.66,0
102473,702.0,10,5,11091.09,0
114778,736.0,5,3,15147.64,0
108937,698.0,9,5,37410.8,0
111391,524.0,2,2,6990.83,0
110632,674.0,6,3,5065.86,0
104327,495.0,0,0,18292.84,0
100382,483.0,2,2,42031.15,0
100319,472.0,1,0,18229.08,1
113657,554.0,2,1,37786.56,1
108619,366.0,0,0,30119.94,0
112345,592.0,6,3,6022.14,0
103472,750.0,6,2,0.0,1
114830,,0,0,21912.08,0
102783,600.0,1,1,16176.52,0
111941,601.0,5,1,6837.15,1
110505,627.0,2,0,12081.33,0
113433,601.0,2,1,10968.61,0
102714,557.0,4,3,17303.4,2
105975,645.0,4,0,22877.0,0
110795,727.0,4,3,0.0,0
103092,460.0,2,2,18248.2,0
100516,573.0,4,2,29057.38,1
111150,672.0,4,2,11618.96,0
106561,684.0,1,1,6846.12,0
107567,660.0,6,4,30752.07,0
107365,547.0,1,0,18977.95,0
113053,686.0,6,2,18122.1,0
109357,612.0,2,1,18716.19,0
103336,769.0,14,12,0.0,0
105504,522.0,2,1,15449.66,1
114514,537.0,3,1,61297.17,0
113508,526.0,1,0,22153.44,0
112089,636.0,5,1,32078.96,1
112962,669.0,6,1,0.0,0
108891,522.0,1,0,29894.84,1
110320,608.0,3,2,43764.01,1
104897,606.0,5,3,8611.89,2
110460,487.0,1,0,64980.02,0
107064,,0,0,6862.47,0
105599,607.0,6,2,14330.64,0
100765,504.0,4,3,16468.39,0
110688,597.0,5,2,41519.74,0
109369,712.0,3,3,7095.26,0
108852,560.0,5,2,119718.59,0
105257,474.0,3,1,32449.28,0
108232,634.0,8,5,32411.95,0
111613,441.0,1,1,84173.42,0
113489,,0,0,59090.23,0
107707,663.0,3,1,4086.6,0
114752,450.0,0,0,25175.67,0
102272,660.0,7,5,15840.37,0
106107,572.0,5,0,16865.31,0
108336,639.0,4,2,0.0,0
111374,,0,0,17887.58,0
109794,459.0,4,2,12296.71,3
112092,588.0,2,1,52141.35,1
112477,562.0,6,0,5841.73,1
104830,744.0,5,2,0.0,0
109194,585.0,3,2,8485.53,1
103480,469.0,5,5,31106.74,4
108872,647.0,7,4,6888.99,0
103458,691.0,5,2,10132.46,0
108926,492.0,0,0,69088.68,0
100107,556.0,4,3,22754.66,1
100799,582.0,2,1,45969.5,0
103682,632.0,7,1,7697.74,0
103863,569.0,9,1,23223.8,0
110849,723.0,8,0,6511.45,0
111467,549.0,7,5,17275.62,2
113832,472.0,4,2,41612.31,2
109980,646.0,4,1,11239.84,1
113409,577.0,2,2,41752.56,0
101938,706.0,6,2,6860.22,0
105540,487.0,1,0,5138.33,0
107901,408.0,1,1,40781.27,1
111691,497.0,2,2,23674.91,2
112774,650.0,7,3,17369.1,1
112048,645.0,2,0,67839.35,1
100180,672.0,3,2,25578.89,0
114847,483.0,2,1,34055.81,1
112426,575.0,5,1,25199.23,0
108223,479.0,7,1,22531.69,1
113113,492.0,4,3,20961.65,1
107833,,0,0,7287.0,0
105080,622.0,5,4,9675.45,1
108057,439.0,1,1,65489.97,1
103286,750.0,4,1,0.0,0
111536,589.0,2,0,59670.34,1
103135,573.0,3,2,3087.61,0
114832,536.0,1,0,53283.96,1
108503,641.0,2,1,62837.62,0
111518,792.0,8,1,20873.24,0
106422,493.0,2,1,34953.23,1
108565,447.0,1,1,46240.69,1
104585,476.0,2,2,30116.47,1
100398,531.0,2,1,28741.1,2
107294,366.0,1,0,42189.66,1
102510,576.0,4,2,23062.9,0
106178,412.0,2,1,36858.55,0
106215,660.0,3,1,13768.46,0
102386,775.0,4,1,0.0,0
114133,586.0,3,1,34902.56,0
106953,737.0,5,2,5439.77,0
101092,715.0,5,2,21695.71,0
102583,642.0,6,3,6777.8,0
109894,568.0,0,0,593.92,0
109140,641.0,6,4,47533.68,0
110756,630.0,6,3,15065.16,0
102550,404.0,1,1,9824.33,1
107772,470.0,2,1,4184.33,0
105320,522.0,2,0,60874.66,2
113141,740.0,8,4,536.94,0
107758,745.0,2,1,7931.66,0
102757,386.0,3,3,37818.93,0
101910,745.0,9,6,41237.87,0
104528,483.0,3,2,22930.98,1
104842,510.0,3,3,3877.62,2
108960,495.0,1,0,46787.43,0
102671,747.0,12,6,12024.2,0
111039,631.0,3,2,12676.15,0
110331,580.0,2,1,34458.28,1
100512,464.0,5,3,64003.74,0
108559,625.0,6,3,14367.07,0
104251,752.0,8,1,17596.61,0
107103,648.0,3,0,0.0,0
102505,623.0,5,1,10468.39,0
109843,493.0,3,2,11353.95,1
112257,601.0,8,3,25065.43,0
107814,657.0,7,5,10785.92,0
100511,670.0,6,4,11289.07,0
100944,534.0,2,1,39112.34,0
110063,729.0,7,2,11052.8,0
107108,596.0,5,4,102012.8,0
113961,495.0,4,1,26023.19,2
101925,635.0,1,0,3609.37,0
107282,581.0,8,0,26915.35,0
106285,624.0,7,2,4265.12,1
109223,552.0,3,1,39512.47,2
105750,505.0,1,0,54484.77,1
106373,614.0,8,2,0.0,0
114534,688.0,6,3,3873.58,0
105499,719.0,4,2,9936.5,0
113745,685.0,4,1,15492.42,0
110587,523.0,3,2,11923.55,0
101829,574.0,5,2,21330.33,1
114340,661.0,6,6,15464.82,0
101838,601.0,8,1,83136.16,0
100924,541.0,4,3,68972.04,1
107011,540.0,1,0,26190.43,0
112001,854.0,9,0,13175.08,0
109591,529.0,4,2,17721.73,0
111985,643.0,4,3,21470.53,0
107351,591.0,3,2,34375.17,0
106903,541.0,3,0,14271.96,1
103221,470.0,1,1,46160.47,1
114781,720.0,4,3,6751.8,0
103567,500.0,2,1,91908.44,0
104748,779.0,4,2,35177.1,0
100112,656.0,4,3,5413.1,0
105914,589.0,3,2,22719.92,0
102787,632.0,6,5,14744.44,0
112675,599.0,5,1,26429.17,0
111883,657.0,6,2,60659.15,0
110417,418.0,0,0,35462.67,0
105009,559.0,2,0,22047.93,1
101919,583.0,3,1,16978.2,0
104470,781.0,4,2,11550.22,0
101853,380.0,0,0,19028.41,0
103687,754.0,10,6,12449.38,0
101110,626.0,2,0,27718.11,0
108694,539.0,5,2,10423.96,1
104256,512.0,3,2,8075.29,1
114002,659.0,3,1,20281.93,0
102338,607.0,5,2,32436.95,0
108887,402.0,2,1,17776.72,1
101573,624.0,4,2,10430.58,0
105032,624.0,4,2,42820.28,0
103666,492.0,3,3,64769.29,0
104530,670.0,5,1,32197.16,0
101809,687.0,12,7,39539.23,0
103595,436.0,3,2,18630.98,3
104567,474.0,1,1,47408.02,1
104890,652.0,4,2,9492.75,0
113264,663.0,3,2,34646.93,0
104999,508.0,5,3,19366.4,2
104125,720.0,12,6,7934.76,0
104523,523.0,2,1,59932.09,0
101884,662.0,4,0,16956.94,0
103893,503.0,1,1,10947.81,0
100246,595.0,3,1,26954.81,0
111497,632.0,3,1,15227.86,0
106579,491.0,2,0,50343.53,2
113949,665.0,5,2,9275.39,0
101542,724.0,10,5,28164.84,0
111028,384.0,1,1,34559.91,0
105164,671.0,6,5,11598.49,1
106941,586.0,3,2,26888.57,1
106723,571.0,7,3,42747.8,0
112561,610.0,6,2,31449.81,0
111720,789.0,5,0,4312.84,0
101098,560.0,1,0,78757.06,1
104196,703.0,7,1,22029.23,0
112288,655.0,4,2,6194.31,0
106667,658.0,5,4,17871.9,0
107386,557.0,3,1,20458.61,1
104280,563.0,2,1,18388.68,1
102658,524.0,3,2,47143.06,2
111814,639.0,3,1,21596.57,0
110287,565.0,3,1,42314.15,2
112987,821.0,6,2,4160.06,1
110986,588.0,5,3,67854.1,1
103672,746.0,10,4,746.03,0
109933,651.0,3,2,19943.93,0
100168,472.0,0,0,4848.23,0
108469,552.0,1,1,49088.54,1
100409,624.0,2,1,21184.19,0
111571,675.0,8,4,11943.95,0
114200,548.0,0,0,44468.75,0
110317,737.0,3,1,16100.41,0
109079,433.0,3,2,77471.79,0
108108,629.0,2,1,27561.88,0
107775,681.0,4,1,9039.91,0
100826,598.0,3,3,18458.85,0
107925,607.0,6,3,23660.18,1
105430,,0,0,14780.82,0
106718,658.0,8,6,14252.39,0
102456,731.0,5,1,20145.45,0
107327,609.0,6,3,16290.81,0
102925,580.0,1,1,23450.83,0
105397,528.0,4,2,43814.37,2
110998,576.0,2,1,39139.48,0
101822,671.0,2,1,1162.95,0
104665,527.0,1,0,42597.33,0
103454,553.0,1,0,19836.81,0
102605,,0,0,3798.22,0
102362,380.0,2,1,58578.03,2
105145,658.0,6,4,17527.9,0
102474,474.0,3,2,15041.02,1
106535,528.0,1,0,38436.0,0
108806,675.0,1,0,4949.74,0
105794,598.0,5,2,2363.01,2
110458,583.0,1,0,31726.06,1
106571,755.0,10,5,9174.48,0
100250,569.0,2,1,28565.42,0
105118,442.0,0,0,20194.7,0
107341,704.0,6,4,24143.46,0
100873,837.0,11,4,0.0,0
107165,613.0,4,2,0.0,2
106132,,0,0,37239.27,0
102486,777.0,8,4,37370.33,0
109701,605.0,5,4,5546.71,1
101676,640.0,6,5,4771.75,0
114304,686.0,3,1,48488.98,0
106677,562.0,1,1,9838.85,0
109931,639.0,2,1,12945.1,0
110914,596.0,3,1,21314.1,0
106527,492.0,3,1,3517.49,2
100698,744.0,6,5,0.0,0
110852,482.0,1,0,16219.61,0
104405,662.0,2,1,12425.54,0
103612,503.0,8,6,14601.2,0
110033,551.0,1,0,15512.1,0
101851,601.0,3,1,21108.27,1
101046,479.0,0,0,60340.92,0
107490,705.0,5,0,38912.22,0
113556,569.0,2,1,33219.41,2
106992,502.0,2,2,13157.98,0
103482,598.0,2,0,23435.1,0
108606,602.0,8,6,16650.37,0
101841,637.0,7,1,7293.88,1
112752,643.0,6,2,18981.96,1
105745,444.0,2,1,26378.88,2
108518,633.0,5,3,15265.09,0
111962,692.0,4,2,18116.9,0
112989,513.0,4,2,41408.78,0
108525,538.0,2,0,59120.93,2
105094,659.0,6,4,8896.23,0
107436,660.0,2,1,8497.22,0
105615,781.0,6,3,8050.05,0
110359,779.0,5,2,1355.91,0
109963,588.0,3,1,91416.62,0
104529,847.0,5,3,2094.07,0
102503,642.0,3,0,30559.64,1
108554,557.0,2,1,9986.55,0
107160,856.0,8,1,2866.42,0
113028,620.0,2,1,6463.82,0
106931,591.0,4,3,22645.67,0
101547,706.0,6,2,6518.0,0
112616,443.0,2,1,6683.56,0
114029,,0,0,39180.52,0
103638,532.0,1,0,70775.48,0
109416,598.0,6,1,29255.87,0
110336,636.0,1,0,25880.35,0
102264,476.0,1,0,26510.63,0
108928,654.0,5,2,11198.14,0
106406,587.0,5,1,10794.79,2
103707,683.0,4,3,21451.73,0
111560,839.0,6,1,17801.0,0
104805,481.0,1,0,56434.03,1
104749,620.0,7,5,13755.47,1
102210,434.0,1,1,26455.91,0
104455,752.0,4,2,13271.22,0
105121,517.0,5,4,18597.72,0
112082,520.0,2,1,33740.64,2
112885,647.0,3,2,10731.06,0
112474,603.0,5,2,5819.03,0
111890,631.0,6,1,9451.14,0
107476,733.0,6,4,7613.95,0
104074,486.0,1,1,8299.8,0
113110,637.0,3,1,32375.87,1
103271,438.0,2,0,38015.06,1
100216,749.0,7,3,3420.39,1
110462,469.0,3,1,21002.64,1
108640,712.0,6,2,9911.84,0
110686,565.0,3,1,27617.45,0
110910,625.0,5,3,24405.52,0
105592,780.0,5,2,15345.32,0
105160,657.0,3,1,60213.15,0
107168,718.0,3,2,20394.27,0
108354,548.0,5,4,84041.9,1
106543,554.0,4,2,50664.7,0
108674,603.0,2,2,13301.17,0
104697,533.0,0,0,15559.06,0
109752,512.0,2,1,10476.65,0
112184,560.0,2,1,20630.98,0
109363,577.0,2,0,23867.8,0
104233,566.0,2,1,63430.97,0
107680,665.0,6,3,36582.29,0
113106,693.0,8,4,0.0,0
110311,543.0,5,4,35037.73,1
106148,676.0,2,2,2335.03,0
111551,489.0,2,1,22772.91,0
101596,765.0,9,2,1949.94,0
105331,555.0,2,1,33936.44,0
108682,707.0,6,3,8081.64,0
109484,,0,0,12259.83,0
112840,698.0,4,2,13490.27,0
114491,494.0,2,1,60523.86,2
113253,603.0,4,1,33261.92,0
103083,538.0,1,1,27343.05,1
104024,711.0,4,0,7043.75,0
111774,540.0,3,2,58635.42,0
100291,646.0,7,4,13317.69,0
105003,450.0,1,1,34531.66,0
113646,645.0,4,3,19800.1,0
101004,756.0,6,1,2724.62,0
114120,458.0,1,1,94704.83,0
103980,503.0,3,2,27793.27,0
101685,623.0,2,1,10411.24,1
103927,818.0,10,6,4327.12,1
106910,696.0,7,4,0.0,0
111011,592.0,1,1,38931.52,0
107688,449.0,0,0,7726.56,0
100914,671.0,4,2,7704.71,1
102537,606.0,5,3,47869.12,0
100802,611.0,8,4,12537.13,0
113272,648.0,5,2,10194.66,0
106290,644.0,4,1,13523.87,0
103378,606.0,3,1,17723.96,1
110539,603.0,5,2,7258.97,0
113450,485.0,1,1,32250.24,1
106371,746.0,4,1,3602.46,0
112309,,0,0,8536.52,0
105117,537.0,5,1,21551.88,1
101816,620.0,3,1,61636.33,0
113786,527.0,1,0,17772.04,1
104175,585.0,6,3,29123.28,1
100264,563.0,3,1,47749.19,0
103013,628.0,4,3,6436.96,0
101772,638.0,4,3,14678.03,0
102319,636.0,10,3,23462.48,0
106183,646.0,5,2,22488.28,1
105049,537.0,2,1,21944.89,2
103352,718.0,5,0,39986.47,0
111902,574.0,5,1,30561.16,0
100007,533.0,2,1,29141.48,0
101455,575.0,4,1,22648.91,0
111935,590.0,1,0,24415.5,0
108376,691.0,7,3,9210.5,0
102725,662.0,7,2,18888.22,0
100311,688.0,10,5,0.0,0
106049,542.0,6,3,38684.03,0
113212,490.0,1,0,59311.74,1
103787,613.0,4,2,10179.71,0
114065,763.0,9,3,11479.93,0
112026,597.0,3,2,23430.11,0
106171,545.0,5,3,25554.22,0
102885,628.0,5,3,1792.79,0
106803,719.0,8,2,12704.85,0
103414,894.0,7,2,0.0,0
104194,581.0,5,0,12595.87,0
104582,636.0,11,6,27535.34,0
111729,649.0,6,5,11736.63,0
103751,556.0,3,2,60263.7,0
113184,753.0,7,3,3060.72,0
108994,608.0,3,3,8733.38,0
100451,757.0,10,7,12050.68,0
109581,699.0,5,4,10403.25,0
100816,777.0,5,2,0.0,0
109915,724.0,4,1,18188.07,0
100295,713.0,1,0,33907.33,0
112310,658.0,5,3,0.0,0
112727,527.0,2,1,90453.99,1
101236,487.0,2,2,30790.08,1
101524,618.0,4,2,16669.63,0
105842,618.0,5,3,5360.46,0
101774,599.0,4,2,11353.99,1
114253,586.0,2,2,20353.17,1
109968,520.0,5,4,18032.4,0
106882,567.0,1,0,9191.91,0
102656,679.0,6,3,50611.65,0
111088,671.0,8,6,25447.96,0
102093,668.0,6,2,12759.61,0
105340,695.0,0,0,7568.34,0
101708,492.0,5,4,11328.91,0
109097,624.0,5,1,16948.71,0
103912,528.0,4,1,17826.1,1
101926,531.0,4,1,27202.56,1
101245,586.0,5,3,6275.64,1
106136,704.0,8,2,0.0,0
103828,534.0,5,3,43153.48,1
107941,689.0,6,3,6930.78,0
103990,595.0,5,3,33728.87,0
107499,686.0,7,2,9129.24,0
106533,608.0,5,4,4999.71,1
104144,681.0,2,1,13272.01,0
108494,585.0,7,4,27150.64,0
103725,648.0,2,1,7630.39,0
114714,507.0,5,4,34907.35,0
113565,487.0,2,1,40592.15,2
101496,390.0,1,1,36812.26,1
104733,589.0,4,2,22165.64,0
101798,683.0,8,6,5215.97,0
111545,673.0,10,7,1039.57,0
109645,566.0,2,1,44057.55,0
