id,age,gender,education,employment_type,annual_income,loan_amount,loan_term,purpose,home_ownership,dependents
110750,71,Female,High School,Business Owner,51940.38,26417.99,12,Debt Consolidation,Rent,2.0
112536,75,Female,High School,Contract,21393.39,10594.96,60,Medical,Own,3.0
105288,50,Male,High School,Business Owner,88933.62,18441.84,36,Debt Consolidation,Rent,1.0
110669,47,Female,Bachelors,Salaried,77086.66,60197.33,24,Other,Rent,1.0
110160,52,Male,Masters,Self-Employed,68942.99,3689.94,24,Education,Mortgage,3.0
114821,63,Male,Bachelors,Salaried,56928.65,41677.1,60,Debt Consolidation,Own,3.0
113438,46,Male,High School,Salaried,68010.68,33302.6,84,Home Improvement,Mortgage,3.0
105240,41,Male,Doctorate,Salaried,92490.06,19431.46,24,Medical,Mortgage,2.0
112708,73,Female,Bachelors,Unemployed,14567.24,5490.86,24,Education,Other,2.0
114436,67,Male,Bachelors,Salaried,59144.15,18690.94,60,Education,Own,1.0
106835,48,Male,High School,Business Owner,50641.98,19903.13,24,Home Improvement,Rent,1.0
105860,55,Female,High School,Self-Employed,56607.8,19632.94,12,Business,Rent,4.0
103069,59,Female,High School,Salaried,32537.72,7825.84,24,Medical,Rent,5.0
113898,32,Male,Bachelors,Salaried,64819.59,32998.74,36,Auto,Mortgage,1.0
114367,41,Male,High School,Salaried,25669.79,10526.97,60,Medical,Rent,2.0
111163,61,Male,Masters,Contract,83058.79,38284.85,84,Business,Own,1.0
104743,54,Female,Masters,Salaried,179880.27,49729.53,72,Medical,Mortgage,3.0
104912,44,Female,Bachelors,Salaried,80799.45,33205.01,24,Debt Consolidation,Own,1.0
102766,63,Male,Bachelors,Business Owner,65028.21,41825.93,36,Other,Rent,1.0
113242,69,Male,Doctorate,Business Owner,215038.96,24415.01,48,Debt Consolidation,Mortgage,4.0
104496,60,Male,High School,Salaried,40021.62,6248.62,48,Home Improvement,Own,4.0
107194,32,Female,Bachelors,Salaried,138344.46,44728.57,84,Debt Consolidation,Other,4.0
107403,75,Female,High School,Self-Employed,37087.11,3426.17,48,Medical,Own,2.0
107552,59,Male,High School,Business Owner,51656.56,23865.9,36,Medical,Rent,
102706,72,Male,High School,Self-Employed,105051.9,9853.12,36,Business,Rent,6.0
106846,45,Female,Bachelors,Salaried,79441.15,66753.88,48,Education,Rent,1.0
111736,45,Male,High School,Salaried,33616.82,20959.57,12,Education,Other,4.0
111619,68,Male,High School,Salaried,31870.74,13569.82,36,Home Improvement,Rent,4.0
108562,47,Female,High School,Contract,33195.28,2108.22,72,Vacation,Mortgage,2.0
109831,70,Female,Bachelors,Self-Employed,28510.85,9409.1,12,Debt Consolidation,Other,5.0
113578,71,Female,Masters,Salaried,51578.44,17219.48,24,Business,Rent,3.0
107317,59,Male,Masters,Salaried,207003.34,41456.76,72,Business,Rent,2.0
112648,41,Female,Bachelors,Salaried,49588.83,13139.73,72,Vacation,Own,5.0
114951,75,Male,High School,Contract,28404.6,2704.87,36,Other,Mortgage,1.0
108804,53,Female,Bachelors,Salaried,42828.1,23532.25,36,Auto,Mortgage,3.0
104100,48,Female,High School,Contract,37773.98,2560.15,48,Home Improvement,Mortgage,4.0
112462,69,Male,Bachelors,Salaried,53702.65,9315.89,12,Debt Consolidation,Rent,4.0
104349,67,Female,High School,Salaried,44986.31,24190.46,36,Home Improvement,Rent,2.0
112057,42,Female,Bachelors,Self-Employed,89431.73,16334.79,60,Business,Mortgage,2.0
101847,75,Female,Masters,Self-Employed,259186.03,139931.56,36,Home Improvement,Rent,5.0
105303,69,Male,Bachelors,Salaried,99329.52,31111.58,84,Home Improvement,Other,3.0
103071,66,Male,Bachelors,Business Owner,88112.17,28727.31,72,Medical,Mortgage,3.0
109164,75,Female,Bachelors,Business Owner,77805.11,32544.32,36,Other,Rent,3.0
113305,58,Female,Bachelors,Unemployed,24289.96,2555.13,36,Debt Consolidation,Rent,2.0
111260,67,Female,Masters,Salaried,120602.74,53599.35,60,Medical,Own,0.0
109151,39,Male,Masters,Contract,39047.2,16813.15,36,Medical,Rent,2.0
107262,67,Female,High School,Self-Employed,42036.93,14831.11,36,Home Improvement,Rent,4.0
114956,37,Female,Bachelors,Salaried,54660.49,10049.91,84,Business,Mortgage,2.0
113328,69,Female,Masters,Unemployed,14951.71,3373.21,36,Education,Mortgage,3.0
114986,41,Male,High School,Salaried,38374.09,21823.12,36,Medical,Rent,1.0
108038,68,Male,High School,Contract,26527.07,2164.19,24,Auto,Mortgage,2.0
114637,58,Female,Masters,Self-Employed,134261.76,14677.34,60,Home Improvement,Rent,2.0
105753,58,Female,Bachelors,Business Owner,106718.83,51613.17,48,Debt Consolidation,Rent,2.0
112864,45,Female,Bachelors,Self-Employed,72722.08,21566.25,72,Wedding,Other,2.0
113025,48,Female,Masters,Self-Employed,126127.66,83748.63,36,Debt Consolidation,Mortgage,2.0
104292,54,Female,Doctorate,Salaried,151911.92,41625.49,60,Business,Rent,1.0
107033,63,Male,High School,Salaried,47953.2,23592.22,24,Medical,Rent,4.0
100939,42,Male,Bachelors,Business Owner,88794.2,38826.49,48,Auto,Mortgage,2.0
109134,42,Male,High School,Salaried,23814.05,11477.7,60,Debt Consolidation,Own,1.0
103831,52,Female,Bachelors,Salaried,55983.5,34880.92,48,Medical,Rent,1.0
110336,53,Male,Bachelors,Self-Employed,42432.51,9121.57,72,Home Improvement,Rent,1.0
109800,44,Male,Other,Self-Employed,27537.72,6595.7,36,Auto,Rent,2.0
114301,43,Male,Bachelors,Salaried,43370.2,33217.0,84,Home Improvement,Rent,2.0
112015,64,Male,High School,Salaried,85634.88,16979.27,36,Debt Consolidation,Mortgage,2.0
106108,70,Female,High School,Self-Employed,62315.36,12710.71,48,Other,Rent,3.0
108794,65,Male,Other,Contract,20400.99,8602.47,36,Debt Consolidation,Rent,0.0
113553,40,Male,Bachelors,Salaried,30977.96,12781.81,48,Medical,Mortgage,1.0
110668,62,Female,High School,Salaried,35705.13,6560.46,36,Home Improvement,Mortgage,1.0
102141,51,Female,Bachelors,Unemployed,23966.89,8315.02,36,Debt Consolidation,Rent,2.0
109160,25,Female,High School,Salaried,19190.22,8835.4,48,Auto,Own,0.0
107830,43,Male,Bachelors,Salaried,60431.96,25576.14,24,Debt Consolidation,Own,5.0
105028,48,Female,Doctorate,Contract,144518.17,52569.87,24,Debt Consolidation,Other,2.0
106564,44,Female,High School,Salaried,34115.9,2627.44,48,Debt Consolidation,Mortgage,1.0
100851,27,Female,Bachelors,Self-Employed,45528.06,19639.06,36,Auto,Rent,2.0
103236,53,Male,Other,Unemployed,11842.39,3460.03,48,Business,Rent,3.0
108524,75,Male,High School,Salaried,34107.1,3664.36,48,Other,Rent,6.0
109968,47,Female,High School,Self-Employed,35312.76,8280.86,60,Education,Rent,2.0
114438,30,Female,Other,Contract,23794.79,4163.13,24,Education,Own,0.0
108602,35,Female,Masters,Salaried,147801.86,33339.74,12,Debt Consolidation,Rent,0.0
114070,43,Male,Masters,Unemployed,23896.81,12707.17,60,Business,Own,2.0
106465,33,Male,Bachelors,Salaried,53113.08,5776.45,72,Debt Consolidation,Rent,1.0
113407,56,Male,Bachelors,Business Owner,141446.66,22544.25,24,Other,Rent,3.0
109957,68,Male,Doctorate,Contract,173538.18,77839.85,72,Home Improvement,Mortgage,4.0
110174,67,Female,Doctorate,Salaried,199827.36,101950.21,36,Other,Rent,4.0
100338,51,Female,High School,Contract,36150.37,13585.98,24,Debt Consolidation,Mortgage,2.0
111005,67,Female,Bachelors,Salaried,96084.42,24019.04,60,Auto,Own,3.0
102868,68,Male,Masters,Unemployed,22546.39,4367.7,36,Business,Mortgage,1.0
106330,47,Male,Masters,Salaried,95555.46,40143.69,36,Home Improvement,Own,2.0
112651,65,Female,Bachelors,Salaried,81588.45,6144.08,48,Business,Own,1.0
109465,55,Female,Bachelors,Salaried,73132.45,42422.17,36,Auto,Mortgage,1.0
107047,47,Male,Masters,Salaried,117965.57,33498.79,72,Home Improvement,Rent,0.0
112154,58,Female,Masters,Salaried,122401.82,18154.77,12,Business,Mortgage,2.0
100640,63,Male,High School,Salaried,30594.14,15375.4,84,Debt Consolidation,Rent,1.0
104728,35,Male,High School,Salaried,35678.25,5586.41,36,Wedding,Mortgage,1.0
103101,57,Male,Bachelors,Business Owner,106925.03,68910.53,84,Medical,Own,1.0
100811,47,Female,High School,Salaried,41813.02,1920.87,48,Home Improvement,Mortgage,4.0
112818,42,Male,Bachelors,Salaried,67091.98,27981.98,24,Medical,Rent,1.0
110883,51,Female,Masters,Business Owner,234078.76,198517.93,36,Debt Consolidation,Own,4.0
110205,40,Male,Bachelors,Self-Employed,53427.81,20543.68,24,Education,Rent,1.0
109176,69,Female,Bachelors,Salaried,76164.07,3566.22,60,Education,Own,4.0
110519,50,Male,High School,Salaried,63161.46,16890.78,24,Business,Rent,4.0
108268,59,Female,High School,Salaried,45763.22,24304.03,24,Education,Rent,2.0
114428,57,Female,High School,Salaried,64965.94,22372.36,24,Other,Own,6.0
111725,41,Female,High School,Business Owner,83014.18,36671.15,72,Business,Mortgage,2.0
113236,52,Female,Bachelors,Business Owner,82077.92,40979.27,84,Home Improvement,Mortgage,3.0
111127,49,Female,High School,Salaried,22668.17,4173.3,12,Debt Consolidation,Rent,4.0
109265,57,Female,Masters,Business Owner,66840.0,10397.93,24,Home Improvement,Rent,2.0
100202,59,Male,Bachelors,Self-Employed,96214.7,60527.94,72,Business,Own,3.0
111747,42,Female,High School,Salaried,40066.34,8725.51,24,Debt Consolidation,Rent,
106859,47,Female,Bachelors,Salaried,54939.06,16450.3,48,Business,Rent,3.0
102823,43,Male,Bachelors,Salaried,116393.13,19956.69,36,Debt Consolidation,Own,3.0
106868,59,Male,Bachelors,Salaried,87349.79,45313.63,36,Business,Rent,3.0
112637,34,Female,Bachelors,Salaried,25349.02,6695.6,60,Auto,Own,2.0
101966,30,Male,High School,Salaried,83590.4,15870.1,72,Debt Consolidation,Own,0.0
114902,75,Female,High School,Salaried,33822.25,3943.43,60,Business,Rent,1.0
108818,61,Female,Bachelors,Self-Employed,119953.56,66602.59,24,Debt Consolidation,Mortgage,2.0
103769,36,Male,Bachelors,Salaried,48271.99,14340.75,48,Debt Consolidation,Rent,0.0
109966,35,Female,Bachelors,Salaried,53339.82,5006.16,60,Debt Consolidation,Own,1.0
109799,50,Female,High School,Self-Employed,,18858.39,36,Business,Mortgage,0.0
106995,33,Male,Bachelors,Business Owner,47195.05,14797.71,48,Business,Mortgage,1.0
113131,38,Male,High School,Salaried,71817.13,29922.22,72,Other,Rent,0.0
109634,42,Female,Bachelors,Business Owner,75891.65,31907.06,48,Home Improvement,Rent,1.0
107687,31,Female,High School,Self-Employed,45643.93,16372.01,60,Business,Own,0.0
100383,46,Male,High School,Salaried,39431.45,2334.96,72,Home Improvement,Mortgage,2.0
100821,55,Female,Bachelors,Salaried,110403.14,59920.93,36,Debt Consolidation,Rent,1.0
113612,44,Female,Masters,Unemployed,17255.69,7163.97,12,Home Improvement,Mortgage,1.0
113551,57,Female,Masters,Salaried,144079.55,40092.0,36,Debt Consolidation,Rent,1.0
107127,54,Female,Masters,Salaried,116303.83,32148.49,48,Vacation,Mortgage,2.0
106551,53,Male,Masters,Business Owner,120890.09,39517.11,60,Medical,Mortgage,4.0
103362,59,Male,High School,Contract,25807.2,5922.88,36,Debt Consolidation,Other,2.0
113427,44,Male,Bachelors,Contract,61405.41,23562.52,12,Home Improvement,Own,0.0
103979,50,Male,High School,Salaried,28361.52,19311.0,24,Home Improvement,Other,1.0
100261,75,Female,Bachelors,Salaried,81425.9,9223.31,36,Debt Consolidation,Rent,4.0
106552,65,Female,Bachelors,Contract,76745.3,12286.87,60,Other,Mortgage,1.0
105203,56,Female,Bachelors,Salaried,38013.09,7434.21,12,Debt Consolidation,Mortgage,2.0
106630,50,Female,Masters,Salaried,115417.17,89131.17,48,Other,Mortgage,2.0
114651,75,Female,Other,Business Owner,51079.99,10760.16,24,Medical,Rent,3.0
109303,36,Female,High School,Contract,19335.53,6964.03,60,Other,Own,0.0
105636,49,Female,Bachelors,Contract,64767.94,2822.5,24,Home Improvement,Mortgage,2.0
101266,39,Male,Other,Business Owner,28672.25,4430.73,36,Home Improvement,Mortgage,1.0
104396,48,Male,Masters,Self-Employed,143173.75,75956.11,12,Education,Mortgage,4.0
100855,57,Male,Masters,Salaried,100695.69,72919.23,36,Home Improvement,Rent,
103400,75,Male,High School,Contract,47829.91,20594.17,12,Auto,Mortgage,4.0
111007,56,Female,Masters,Salaried,137911.58,48828.77,12,Auto,Mortgage,2.0
113822,64,Male,Bachelors,Unemployed,16195.1,3599.45,84,Education,Mortgage,1.0
111539,75,Male,Bachelors,Salaried,59128.59,28143.79,36,Business,Mortgage,5.0
114577,50,Female,Doctorate,Self-Employed,127635.23,58881.78,60,Vacation,Other,4.0
112292,45,Male,Masters,Business Owner,109710.48,37826.29,48,Business,Rent,1.0
114102,40,Male,High School,Business Owner,33853.26,2646.11,60,Auto,Rent,0.0
110783,55,Female,Bachelors,Self-Employed,121440.2,84234.08,12,Home Improvement,Rent,3.0
112538,75,Male,High School,Business Owner,108395.18,10418.32,24,Auto,Own,2.0
110241,53,Male,High School,Business Owner,74258.2,11321.25,12,Home Improvement,Rent,
104273,48,Other,Bachelors,Self-Employed,79560.62,40445.86,60,Home Improvement,Rent,3.0
108174,42,Female,Bachelors,Salaried,46238.42,8039.77,48,Debt Consolidation,Rent,2.0
112766,57,Male,Bachelors,Self-Employed,81533.91,36794.19,24,Debt Consolidation,Rent,3.0
110131,44,Female,Bachelors,Business Owner,100948.21,20855.73,84,Business,Own,1.0
114262,46,Male,High School,Salaried,39113.94,7154.9,36,Home Improvement,Rent,1.0
113157,51,Female,Bachelors,Salaried,73098.1,12346.44,36,Business,Rent,5.0
114407,60,Male,Masters,Salaried,115481.66,70273.82,24,Wedding,Rent,6.0
109103,42,Male,Bachelors,Salaried,56510.59,4805.23,36,Debt Consolidation,Rent,0.0
109830,50,Female,Bachelors,Contract,81082.31,15876.33,24,Medical,Own,6.0
105132,57,Male,High School,Salaried,40580.67,1712.82,36,Home Improvement,Rent,4.0
112803,49,Female,High School,Self-Employed,53536.77,21732.06,12,Debt Consolidation,Rent,4.0
102425,67,Male,Bachelors,Business Owner,85729.16,52124.67,60,Debt Consolidation,Rent,3.0
111864,50,Female,Bachelors,Unemployed,14204.29,1804.95,24,Medical,Rent,0.0
100368,28,Male,High School,Salaried,13657.4,5380.7,12,Debt Consolidation,Rent,1.0
111852,75,Male,High School,Contract,39323.03,9257.76,60,Debt Consolidation,Rent,1.0
112452,39,Male,Masters,Contract,65924.3,40810.96,24,Other,Other,0.0
102306,52,Male,Bachelors,Business Owner,141773.8,43835.6,48,Education,Own,3.0
106383,42,Male,Bachelors,Business Owner,105485.42,24173.13,48,Home Improvement,Rent,2.0
112891,45,Male,Bachelors,Salaried,57950.98,8589.02,24,Medical,Rent,1.0
105723,68,Male,Masters,Salaried,168370.28,38422.42,12,Auto,Rent,4.0
107972,55,Female,High School,Salaried,76734.85,85070.68,60,Home Improvement,Rent,2.0
107324,51,Male,High School,Salaried,58187.69,7191.44,48,Debt Consolidation,Own,1.0
111764,42,Male,Masters,Salaried,125347.59,38355.16,36,Auto,Mortgage,1.0
112863,36,Female,Bachelors,Salaried,63159.11,31698.64,72,Debt Consolidation,Mortgage,1.0
110425,26,Female,Bachelors,Salaried,57224.07,14448.16,36,Debt Consolidation,Mortgage,0.0
105743,75,Female,Bachelors,Self-Employed,94540.5,9712.88,60,Medical,Rent,0.0
111604,47,Male,Bachelors,Salaried,83492.23,33292.11,48,Other,Other,0.0
114404,43,Female,Bachelors,Salaried,143408.53,56688.2,48,Education,Own,1.0
105506,45,Male,Doctorate,Salaried,86080.39,11884.8,60,Home Improvement,Rent,2.0
107606,53,Female,Bachelors,Salaried,111552.35,5063.52,24,Home Improvement,Own,2.0
100357,75,Female,High School,Contract,24285.76,3885.99,60,Other,Rent,2.0
106363,45,Female,High School,Business Owner,103700.21,38250.67,48,Debt Consolidation,Own,0.0
111026,48,Female,Bachelors,Salaried,86982.48,28841.77,84,Medical,Mortgage,0.0
100293,60,Female,Bachelors,Self-Employed,56322.64,5278.32,48,Auto,Rent,4.0
104947,57,Female,Masters,Business Owner,133191.93,78146.52,48,Wedding,Own,3.0
112982,45,Male,Bachelors,Business Owner,66121.02,16796.33,72,Debt Consolidation,Own,2.0
111210,33,Female,Masters,Self-Employed,87414.44,22256.94,12,Wedding,Mortgage,1.0
107079,57,Male,Masters,Salaried,54117.14,3956.36,36,Home Improvement,Mortgage,4.0
113629,48,Male,Bachelors,Contract,52701.38,35635.34,36,Medical,Mortgage,3.0
105958,55,Female,High School,Salaried,47769.86,13955.46,72,Home Improvement,Rent,1.0
102183,69,Female,High School,Business Owner,81583.71,6554.11,24,Medical,Rent,4.0
111583,41,Female,Masters,Business Owner,188712.17,70640.94,12,Debt Consolidation,Rent,1.0
109159,75,Female,High School,Contract,20479.52,3255.2,24,Home Improvement,Rent,4.0
111126,41,Male,Bachelors,Salaried,95242.03,40456.15,36,Other,Rent,1.0
112754,34,Female,Bachelors,Self-Employed,58058.57,19172.28,48,Debt Consolidation,Mortgage,1.0
100880,38,Female,Bachelors,Salaried,67625.38,35535.27,36,Debt Consolidation,Mortgage,1.0
106432,75,Female,Bachelors,Self-Employed,114063.14,63644.14,72,Auto,Own,4.0
102463,48,Male,Bachelors,Self-Employed,61404.63,27951.26,60,Home Improvement,Own,5.0
104600,75,Female,High School,Salaried,36223.84,5654.06,12,Vacation,Mortgage,4.0
114519,74,Male,High School,Unemployed,8000.0,5949.24,24,Medical,Mortgage,1.0
104996,60,Male,Masters,Salaried,120316.54,39493.47,48,Other,Mortgage,4.0
102069,64,Female,Bachelors,Contract,49187.56,13225.52,36,Medical,Mortgage,4.0
110251,51,Female,High School,Salaried,45969.49,14752.01,24,Education,Rent,3.0
108745,44,Male,Bachelors,Salaried,44348.99,14697.51,48,Home Improvement,Rent,0.0
110834,33,Male,Bachelors,Salaried,49735.21,38412.25,48,Auto,Rent,2.0
107944,70,Male,High School,Business Owner,51681.65,32109.63,24,Home Improvement,Other,1.0
102797,62,Female,High School,Contract,27634.84,20875.04,24,Other,Rent,0.0
108865,56,Male,Bachelors,Salaried,101672.4,30388.94,36,Debt Consolidation,Rent,1.0
104523,33,Female,High School,Self-Employed,32243.35,17202.36,24,Auto,Rent,0.0
109233,75,Female,Bachelors,Unemployed,15674.83,2940.54,60,Business,Mortgage,0.0
107321,44,Male,Bachelors,Salaried,63059.29,19358.99,24,Debt Consolidation,Mortgage,0.0
109138,36,Female,Masters,Salaried,107060.94,4616.12,60,Wedding,Own,1.0
102154,50,Male,Bachelors,Contract,85543.35,40509.56,36,Debt Consolidation,Mortgage,0.0
104642,75,Female,Doctorate,Salaried,196454.46,64060.49,36,Auto,Own,1.0
104425,40,Male,Bachelors,Contract,43086.55,23608.53,72,Auto,Rent,3.0
110531,37,Male,High School,Self-Employed,43604.28,14814.4,24,Education,Own,1.0
106017,42,Male,High School,Salaried,43015.07,6946.63,60,Education,Own,0.0
112953,66,Female,Other,Contract,26734.74,14339.9,60,Auto,Own,1.0
110551,62,Female,High School,Self-Employed,35560.59,12059.29,24,Wedding,Own,1.0
102229,54,Male,High School,Contract,37163.24,8358.71,72,Auto,Own,1.0
114669,51,Female,Bachelors,Unemployed,10452.57,5389.73,60,Education,Mortgage,2.0
107783,55,Male,Bachelors,Contract,53550.0,20773.46,48,Debt Consolidation,Rent,4.0
103807,62,Male,Bachelors,Salaried,71773.81,55530.04,60,Auto,Mortgage,2.0
109377,55,Female,Bachelors,Salaried,44692.89,12146.1,60,Auto,Rent,2.0
108387,42,Male,Doctorate,Contract,112344.07,14705.83,36,Other,Mortgage,3.0
104952,75,Male,Bachelors,Salaried,79217.0,35333.56,36,Auto,Mortgage,4.0
107237,67,Male,Bachelors,Salaried,79869.85,20063.42,72,Debt Consolidation,Own,3.0
109899,43,Female,Masters,Salaried,109208.4,14793.71,12,Other,Rent,2.0
110267,59,Female,Bachelors,Self-Employed,132033.99,53999.42,48,Auto,Own,2.0
100436,50,Male,High School,Self-Employed,47072.63,18686.24,48,Business,Rent,3.0
103991,64,Female,Bachelors,Self-Employed,77898.02,23373.34,48,Home Improvement,Mortgage,4.0
100197,44,Male,High School,Self-Employed,30143.54,13993.24,24,Education,Mortgage,3.0
112343,66,Female,High School,Salaried,48603.47,13795.38,48,Debt Consolidation,Other,3.0
104235,38,Female,High School,Salaried,43204.96,35572.59,48,Vacation,Own,1.0
100449,59,Female,Masters,Salaried,86083.56,7497.76,24,Home Improvement,Own,4.0
101514,55,Other,Masters,Unemployed,19212.52,6650.61,48,Debt Consolidation,Rent,1.0
112788,48,Female,Bachelors,Self-Employed,60832.4,15363.46,36,Auto,Own,1.0
105775,38,Female,Bachelors,Unemployed,11878.24,5931.92,84,Other,Mortgage,1.0
102627,66,Male,Doctorate,Salaried,175614.12,16761.96,36,Debt Consolidation,Rent,1.0
112009,44,Male,Masters,Self-Employed,78258.47,49449.34,72,Debt Consolidation,Mortgage,1.0
101512,71,Male,Bachelors,Business Owner,73656.63,24719.66,60,Debt Consolidation,Mortgage,0.0
100176,30,Female,Bachelors,Contract,73493.11,46152.17,36,Home Improvement,Rent,0.0
104544,55,Male,Masters,Salaried,54901.84,24405.32,48,Medical,Rent,4.0
111415,37,Male,High School,Business Owner,40052.83,23789.66,24,Auto,Other,2.0
101845,42,Female,High School,Contract,37437.46,2488.12,36,Medical,Own,1.0
